id,brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,hand_luggage,checked_baggage,crawl_date
VN-7350,Vietnam Airlines,1.070.788 VND,17:00,4 thg 7,17:55,4 thg 7,55m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:17
VN-1350,Vietnam Airlines,1.070.788 VND,20:10,4 thg 7,21:15,4 thg 7,1h 5m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:20
VN-1346,Vietnam Airlines,1.073.914 VND,05:30,4 thg 7,06:35,4 thg 7,1h 5m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:23
VJ-600,VietJet Air,1.227.977 VND,14:35,4 thg 7,15:35,4 thg 7,1h 0m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 7 kg,Hành lý 0 kg,01-07-2026 12:52:27
VN-8346,Vietnam Airlines,1.282.549 VND,11:20,4 thg 7,12:50,4 thg 7,1h 30m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 23 kg,01-07-2026 12:52:30
VN-1344,Vietnam Airlines,1.443.519 VND,13:05,4 thg 7,14:05,4 thg 7,1h 0m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:33
VN-1342,Vietnam Airlines,1.545.102 VND,09:05,4 thg 7,10:10,4 thg 7,1h 5m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:36
VN-7340,Vietnam Airlines,1.545.102 VND,12:30,4 thg 7,13:35,4 thg 7,1h 5m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:40
VN-1340,Vietnam Airlines,1.647.467 VND,07:05,4 thg 7,08:05,4 thg 7,1h 0m,TP HCM (SGN),Nha Trang (CXR),Hành lý xách tay 1 x 10 kg,Hành lý 1 x 23 kg,01-07-2026 12:52:43
